,northing,easting,elevation,forest,water
29847,103276,1136942,1996,1,0
29848,104276,1136942,2385,0,7
29849,105276,1136942,2498,0,0
29850,106276,1136942,2359,0,1
29851,107276,1136942,2755,0,1
29852,108276,1136942,2970,0,0
29853,109276,1136942,2824,0,0
29854,110276,1136942,2498,0,0
29855,111276,1136942,2096,0,9
29856,112276,1136942,2170,0,4
29857,113276,1136942,2188,0,1
29858,114276,1136942,2249,5,0
29859,115276,1136942,2261,8,2
29860,116276,1136942,2181,1,1
29861,117276,1136942,2133,5,0
29862,118276,1136942,1590,52,1
29863,119276,1136942,1154,48,1
29864,120276,1136942,1074,57,3
29865,121276,1136942,1303,52,0
29866,122276,1136942,1440,36,2
29867,123276,1136942,1597,28,1
29868,124276,1136942,1956,23,4
29869,125276,1136942,2357,2,0
29870,126276,1136942,2281,1,1
29871,127276,1136942,2411,0,0
29872,128276,1136942,2452,0,0
29873,129276,1136942,2522,0,1
29874,130276,1136942,2793,0,0
29875,131276,1136942,2524,0,0
29876,132276,1136942,2442,0,5
29877,133276,1136942,2653,0,2
29878,134276,1136942,2810,0,0
29879,135276,1136942,2733,0,0
29880,136276,1136942,2165,0,0
29881,137276,1136942,1950,0,1
29882,138276,1136942,1592,40,2
29883,139276,1136942,1404,8,2
29884,140276,1136942,1945,0,0
29885,141276,1136942,2362,0,0
29886,142276,1136942,1876,0,24
29887,143276,1136942,2071,0,0
29888,144276,1136942,1912,0,0
29889,145276,1136942,2001,0,0
29890,146276,1136942,2246,0,0
29891,147276,1136942,2194,0,0
29892,148276,1136942,2142,0,0
29893,149276,1136942,2137,0,0
29894,150276,1136942,2236,0,0
29895,151276,1136942,2155,0,0
29896,152276,1136942,1838,0,0
29897,153276,1136942,1273,45,0
29898,154276,1136942,1386,49,0
29899,155276,1136942,1765,6,0
29900,156276,1136942,1653,21,0
29901,157276,1136942,1192,41,3
29902,158276,1136942,1096,69,0
29903,159276,1136942,1033,76,0
29904,160276,1136942,1065,80,0
29905,161276,1136942,1094,76,1
29906,162276,1136942,926,37,38
29907,163276,1136942,938,65,32
29908,164276,1136942,810,15,0
29909,165276,1136942,907,16,0
29910,166276,1136942,898,83,0
29911,167276,1136942,753,66,3
29912,168276,1136942,923,55,0
29913,169276,1136942,742,73,0
29914,170276,1136942,466,3,0
29915,171276,1136942,436,0,1
29916,172276,1136942,428,0,0
29917,173276,1136942,520,31,0
29918,174276,1136942,440,52,45
29919,175276,1136942,406,0,100
29920,176276,1136942,431,36,27
29921,177276,1136942,463,25,0
29922,178276,1136942,509,15,0
29923,179276,1136942,556,14,0
29924,180276,1136942,719,28,0
29925,181276,1136942,622,18,1
29926,182276,1136942,640,4,0
29927,183276,1136942,715,20,0
29928,184276,1136942,755,8,0
29929,185276,1136942,769,6,0
29930,186276,1136942,794,10,2
29931,187276,1136942,835,30,1
29932,188276,1136942,857,45,0
29933,189276,1136942,916,40,0
29934,190276,1136942,836,64,0
29935,191276,1136942,720,40,3
29936,192276,1136942,780,75,0
29937,193276,1136942,808,70,0
29938,194276,1136942,858,45,0
29939,195276,1136942,778,61,0
29940,196276,1136942,759,69,0
29941,197276,1136942,809,61,0
29942,198276,1136942,781,27,0
29943,199276,1136942,771,23,0
29944,200276,1136942,718,70,0
29945,201276,1136942,624,29,0
29946,202276,1136942,669,40,1
29947,203276,1136942,618,66,0
29948,204276,1136942,556,0,1
29949,205276,1136942,545,0,0
29950,206276,1136942,559,55,0
29951,207276,1136942,503,20,0
29952,208276,1136942,474,23,0
29953,209276,1136942,464,33,2
29954,210276,1136942,462,64,1
29955,211276,1136942,498,47,1
29956,212276,1136942,500,16,0
29957,213276,1136942,493,32,0
29958,214276,1136942,397,11,1
29959,215276,1136942,392,3,2
29960,216276,1136942,392,20,8
29961,217276,1136942,432,64,1
29962,218276,1136942,480,31,0
29963,219276,1136942,516,24,0
29964,220276,1136942,567,17,0
29965,221276,1136942,565,30,0
29966,222276,1136942,500,88,0
29967,223276,1136942,401,8,45
29968,224276,1136942,396,0,19
29969,32276,1137942,271,0,6
29970,33276,1137942,272,0,7
29971,35276,1137942,271,0,30
29972,36276,1137942,271,17,78
29973,37276,1137942,274,7,33
29974,38276,1137942,283,6,15
29975,39276,1137942,385,33,7
29976,40276,1137942,555,70,0
29977,41276,1137942,678,86,0
29978,42276,1137942,750,51,0
29979,43276,1137942,890,92,0
29980,44276,1137942,804,69,0
29981,45276,1137942,794,64,0
29982,46276,1137942,1068,75,0
29983,47276,1137942,1292,79,0
29984,48276,1137942,1240,95,0
29985,49276,1137942,1089,75,1
29986,50276,1137942,1080,94,2
29987,51276,1137942,1517,37,0
29988,52276,1137942,1595,52,0
29989,53276,1137942,1416,53,0
29990,54276,1137942,1076,95,0
29991,55276,1137942,690,96,1
29992,56276,1137942,463,91,0
29993,57276,1137942,201,1,5
29994,58276,1137942,199,2,9
29995,59276,1137942,198,4,1
29996,60276,1137942,456,72,0
29997,61276,1137942,888,97,1
29998,62276,1137942,1290,95,0
29999,63276,1137942,1570,97,0
30000,64276,1137942,1227,69,1
30001,65276,1137942,1727,45,0
30002,66276,1137942,2129,11,0
30003,67276,1137942,2005,12,0
30004,68276,1137942,1456,71,2
30005,69276,1137942,1585,55,2
30006,70276,1137942,2119,15,0
30007,71276,1137942,2016,13,2
30008,72276,1137942,1928,40,1
30009,73276,1137942,1919,11,2
30010,74276,1137942,2262,0,0
30011,75276,1137942,2004,36,1
30012,76276,1137942,1589,81,8
30013,77276,1137942,1279,89,2
30014,78276,1137942,1134,80,4
30015,79276,1137942,1610,74,1
30016,80276,1137942,1554,91,1
30017,81276,1137942,1034,86,0
30018,82276,1137942,428,42,5
30019,83276,1137942,538,40,6
30020,84276,1137942,1019,47,0
30021,85276,1137942,1351,56,0
30022,86276,1137942,1629,61,0
30023,87276,1137942,1950,36,0
30024,88276,1137942,2091,22,0
30025,89276,1137942,1857,70,1
30026,90276,1137942,1526,75,0
30027,91276,1137942,1353,25,1
30028,92276,1137942,1317,38,5
30029,93276,1137942,1360,51,2
30030,94276,1137942,1520,65,1
30031,95276,1137942,1839,11,1
30032,96276,1137942,1993,18,0
30033,97276,1137942,1643,90,0
30034,98276,1137942,1320,53,2
30035,99276,1137942,1403,84,0
30036,100276,1137942,1691,13,0
30037,101276,1137942,1849,53,0
30038,102276,1137942,1585,58,1
30039,103276,1137942,1849,6,2
30040,104276,1137942,2443,0,1
30041,105276,1137942,2672,0,0
30042,106276,1137942,2564,0,2
30043,107276,1137942,2769,0,1
30044,108276,1137942,3026,0,0
30045,109276,1137942,2916,0,0
30046,110276,1137942,2723,0,0
30047,111276,1137942,2432,0,0
30048,112276,1137942,2635,0,3
30049,113276,1137942,2712,0,0
30050,114276,1137942,2627,0,0
30051,115276,1137942,2534,0,0
30052,116276,1137942,2358,0,1
30053,117276,1137942,2165,4,0
30054,118276,1137942,1641,46,4
30055,119276,1137942,1274,64,5
30056,120276,1137942,1012,42,5
30057,121276,1137942,1421,70,0
30058,122276,1137942,1848,48,0
30059,123276,1137942,2190,4,1
30060,124276,1137942,2411,0,0
30061,125276,1137942,2723,0,0
30062,126276,1137942,2428,0,2
30063,127276,1137942,2641,0,0
30064,128276,1137942,2867,0,0
30065,129276,1137942,3155,0,0
30066,130276,1137942,3238,0,0
30067,131276,1137942,2627,0,0
30068,132276,1137942,2127,0,1
30069,133276,1137942,2128,0,5
30070,134276,1137942,2495,0,1
30071,135276,1137942,2688,0,0
30072,136276,1137942,2667,0,0
30073,137276,1137942,2139,0,0
30074,138276,1137942,1818,30,0
30075,139276,1137942,1387,50,6
30076,140276,1137942,1510,0,1
30077,141276,1137942,2305,0,0
30078,142276,1137942,1996,0,6
30079,143276,1137942,2080,0,0
30080,144276,1137942,1990,0,0
30081,145276,1137942,2039,0,0
30082,146276,1137942,2200,0,0
30083,147276,1137942,2202,0,0
30084,148276,1137942,2008,0,1
30085,149276,1137942,2005,0,2
30086,150276,1137942,1983,0,0
30087,151276,1137942,1908,1,0
30088,152276,1137942,1284,38,3
30089,153276,1137942,1023,65,0
30090,154276,1137942,1115,53,2
30091,155276,1137942,1652,13,0
30092,156276,1137942,1856,2,0
30093,157276,1137942,1454,59,0
30094,158276,1137942,1261,59,1
30095,159276,1137942,909,40,48
30096,160276,1137942,900,0,79
30097,161276,1137942,900,8,83
30098,162276,1137942,900,1,78
30099,163276,1137942,993,30,14
30100,164276,1137942,973,21,0
30101,165276,1137942,1049,32,0
30102,166276,1137942,888,75,0
30103,167276,1137942,882,34,0
30104,168276,1137942,1113,69,0
30105,169276,1137942,812,87,0
30106,170276,1137942,457,4,0
30107,171276,1137942,427,0,0
30108,172276,1137942,424,0,1
30109,173276,1137942,500,1,0
30110,174276,1137942,553,65,14
30111,175276,1137942,406,1,99
30112,176276,1137942,407,25,65
30113,177276,1137942,479,28,0
30114,178276,1137942,500,1,1
30115,179276,1137942,580,29,0
30116,180276,1137942,639,38,1
30117,181276,1137942,652,6,0
30118,182276,1137942,718,17,0
30119,183276,1137942,743,25,1
30120,184276,1137942,782,9,0
30121,185276,1137942,815,16,0
30122,186276,1137942,899,37,0
30123,187276,1137942,836,28,2
30124,188276,1137942,799,39,3
30125,189276,1137942,785,35,0
30126,190276,1137942,799,52,1
30127,191276,1137942,727,42,1
30128,192276,1137942,812,81,0
30129,193276,1137942,841,77,0
30130,194276,1137942,835,46,0
30131,195276,1137942,765,62,0
30132,196276,1137942,795,39,0
30133,197276,1137942,766,37,0
30134,198276,1137942,729,31,0
30135,199276,1137942,731,41,0
30136,200276,1137942,704,35,0
30137,201276,1137942,592,9,1
30138,202276,1137942,649,45,0
30139,203276,1137942,569,20,0
30140,204276,1137942,591,47,0
30141,205276,1137942,595,33,0
30142,206276,1137942,499,6,0
30143,207276,1137942,489,8,0
30144,208276,1137942,468,37,2
30145,209276,1137942,449,4,5
30146,210276,1137942,489,28,0
30147,211276,1137942,535,52,0
30148,212276,1137942,568,30,0
30149,213276,1137942,528,16,0
30150,214276,1137942,450,45,0
30151,215276,1137942,394,0,0
30152,216276,1137942,393,39,7
30153,217276,1137942,423,9,0
30154,218276,1137942,463,46,0
30155,219276,1137942,520,32,0
30156,220276,1137942,550,0,0
30157,221276,1137942,600,51,0
30158,222276,1137942,604,62,0
30159,223276,1137942,483,58,2
30160,224276,1137942,396,0,39
30161,31276,1138942,271,0,21
30162,32276,1138942,272,20,60
30163,33276,1138942,364,61,33
30164,34276,1138942,271,26,53
30165,35276,1138942,272,24,53
30166,36276,1138942,349,51,29
30167,37276,1138942,308,52,42
30168,38276,1138942,271,4,91
30169,39276,1138942,250,1,63
30170,40276,1138942,275,4,5
30171,41276,1138942,305,19,1
30172,42276,1138942,423,49,1
30173,43276,1138942,616,69,0
30174,44276,1138942,779,96,0
30175,45276,1138942,814,51,0
30176,46276,1138942,852,77,0
30177,47276,1138942,950,50,0
30178,48276,1138942,938,77,0
30179,49276,1138942,704,92,4
30180,50276,1138942,797,86,0
30181,51276,1138942,1030,84,0
30182,52276,1138942,1134,78,0
30183,53276,1138942,1024,93,1
30184,54276,1138942,846,68,0
30185,55276,1138942,550,77,0
30186,56276,1138942,456,78,0
30187,57276,1138942,202,14,3
30188,58276,1138942,199,18,12
30189,59276,1138942,203,2,0
30190,60276,1138942,465,45,0
30191,61276,1138942,895,82,0
30192,62276,1138942,1260,82,0
30193,63276,1138942,1650,83,0
30194,64276,1138942,1409,91,2
30195,65276,1138942,1740,13,0
30196,66276,1138942,2083,0,0
30197,67276,1138942,1957,26,2
30198,68276,1138942,1818,49,2
30199,69276,1138942,2116,20,0
30200,70276,1138942,2285,0,0
30201,71276,1138942,1950,42,1
30202,72276,1138942,1946,45,3
30203,73276,1138942,2231,7,1
30204,74276,1138942,2062,27,0
30205,75276,1138942,1886,39,1
30206,76276,1138942,1971,52,2
30207,77276,1138942,1524,82,2
30208,78276,1138942,1092,94,3
30209,79276,1138942,950,82,4
30210,80276,1138942,985,91,0
30211,81276,1138942,457,64,3
30212,82276,1138942,375,24,6
30213,83276,1138942,844,50,0
30214,84276,1138942,1281,65,0
30215,85276,1138942,1670,84,0
30216,86276,1138942,1973,41,0
30217,87276,1138942,1950,37,0
30218,88276,1138942,1691,76,0
30219,89276,1138942,1409,94,0
30220,90276,1138942,1105,75,3
30221,91276,1138942,1039,53,2
30222,92276,1138942,1033,69,1
30223,93276,1138942,951,81,2
30224,94276,1138942,1257,69,1
30225,95276,1138942,1650,33,0
30226,96276,1138942,1730,71,1
30227,97276,1138942,1541,92,0
30228,98276,1138942,1190,86,1
30229,99276,1138942,1194,72,0
30230,100276,1138942,1834,20,0
30231,101276,1138942,1749,76,0
30232,102276,1138942,1485,42,6
30233,103276,1138942,1950,17,1
30234,104276,1138942,2204,0,1
30235,105276,1138942,2260,0,0
30236,106276,1138942,2565,0,0
30237,107276,1138942,2471,0,0
30238,108276,1138942,2646,0,0
30239,109276,1138942,2992,0,0
30240,110276,1138942,2930,0,0
30241,111276,1138942,2450,0,0
30242,112276,1138942,2484,0,1
30243,113276,1138942,2638,0,0
30244,114276,1138942,2409,0,0
30245,115276,1138942,2287,0,0
30246,116276,1138942,2020,1,1
30247,117276,1138942,2136,9,0
30248,118276,1138942,1655,20,1
30249,119276,1138942,1320,32,1
30250,120276,1138942,985,31,4
30251,121276,1138942,1237,32,0
30252,122276,1138942,1715,72,0
30253,123276,1138942,2020,11,0
30254,124276,1138942,2236,0,3
30255,125276,1138942,2473,0,0
30256,126276,1138942,2757,0,0
30257,127276,1138942,2650,0,1
30258,128276,1138942,2978,0,0
30259,129276,1138942,3135,0,0
30260,130276,1138942,3350,0,0
30261,131276,1138942,2992,0,0
30262,132276,1138942,2369,0,0
30263,133276,1138942,1989,0,7
30264,134276,1138942,2424,0,1
30265,135276,1138942,2547,0,0
30266,136276,1138942,2668,0,0
30267,137276,1138942,2093,0,2
30268,138276,1138942,2003,0,0
30269,139276,1138942,1671,69,0
30270,140276,1138942,1358,16,3
30271,141276,1138942,1748,1,1
30272,142276,1138942,2332,0,0
30273,143276,1138942,2150,0,0
30274,144276,1138942,2228,0,0
30275,145276,1138942,2075,0,0
30276,146276,1138942,2229,0,0
30277,147276,1138942,2100,0,0
30278,148276,1138942,1881,0,0
30279,149276,1138942,1898,0,1
30280,150276,1138942,1843,5,0
30281,151276,1138942,1303,37,1
30282,152276,1138942,1407,46,0
30283,153276,1138942,1037,65,0
30284,154276,1138942,928,22,0
30285,155276,1138942,1412,42,0
30286,156276,1138942,1991,0,0
30287,157276,1138942,1789,4,0
30288,158276,1138942,1580,17,0
30289,159276,1138942,1350,92,0
30290,160276,1138942,1069,38,10
30291,161276,1138942,982,31,22
30292,162276,1138942,1062,36,3
30293,163276,1138942,1275,45,0
30294,164276,1138942,1249,87,2
30295,165276,1138942,1128,88,0
30296,166276,1138942,937,94,5
30297,167276,1138942,1040,70,0
30298,168276,1138942,1152,67,0
30299,169276,1138942,871,80,0
30300,170276,1138942,458,22,0
30301,171276,1138942,418,0,1
30302,172276,1138942,448,2,0
30303,173276,1138942,461,0,0
30304,174276,1138942,503,44,0
30305,175276,1138942,450,24,61
30306,176276,1138942,406,2,62
30307,177276,1138942,493,11,0
30308,178276,1138942,503,1,2
30309,179276,1138942,595,26,0
30310,180276,1138942,606,10,0
30311,181276,1138942,689,18,1
30312,182276,1138942,879,27,0
30313,183276,1138942,830,18,0
30314,184276,1138942,950,33,0
30315,185276,1138942,1071,58,0
30316,186276,1138942,1055,69,0
30317,187276,1138942,947,71,0
30318,188276,1138942,878,70,1
30319,189276,1138942,773,44,0
30320,190276,1138942,762,50,1
30321,191276,1138942,850,68,0
30322,192276,1138942,978,58,0
30323,193276,1138942,943,65,0
30324,194276,1138942,832,63,0
30325,195276,1138942,804,47,0
30326,196276,1138942,783,46,0
30327,197276,1138942,761,54,0
30328,198276,1138942,684,28,0
30329,199276,1138942,673,56,0
30330,200276,1138942,610,36,3
30331,201276,1138942,641,69,0
30332,202276,1138942,566,0,1
30333,203276,1138942,592,36,1
30334,204276,1138942,657,23,0
30335,205276,1138942,571,2,0
30336,206276,1138942,486,3,0
30337,207276,1138942,450,3,2
30338,208276,1138942,486,16,0
30339,209276,1138942,467,9,1
30340,210276,1138942,520,6,0
30341,211276,1138942,544,27,0
30342,212276,1138942,601,33,0
30343,213276,1138942,564,23,0
30344,214276,1138942,499,42,2
30345,215276,1138942,399,0,1
30346,216276,1138942,397,9,6
30347,217276,1138942,410,14,4
30348,218276,1138942,430,11,0
30349,219276,1138942,501,12,0
30350,220276,1138942,548,0,0
30351,221276,1138942,577,38,0
30352,222276,1138942,602,5,0
30353,223276,1138942,550,67,0
30354,224276,1138942,396,16,61
30355,225276,1138942,396,0,9
30356,21276,1139942,408,12,0
30357,22276,1139942,380,20,0
30358,23276,1139942,401,4,0
30359,30276,1139942,298,6,4
30360,31276,1139942,271,4,76
30361,32276,1139942,456,64,2
30362,33276,1139942,719,88,0
30363,34276,1139942,574,96,0
30364,35276,1139942,317,46,3
30365,36276,1139942,436,48,0
30366,37276,1139942,508,60,0
30367,38276,1139942,435,32,2
30368,39276,1139942,323,34,11
30369,40276,1139942,337,30,3
30370,41276,1139942,288,27,2
30371,42276,1139942,294,17,2
30372,43276,1139942,323,44,0
30373,44276,1139942,378,35,2
30374,45276,1139942,371,41,0
30375,46276,1139942,431,52,2
30376,47276,1139942,505,63,0
30377,48276,1139942,558,95,0
30378,49276,1139942,423,31,1
30379,50276,1139942,431,32,4
30380,51276,1139942,633,67,0
30381,52276,1139942,739,75,0
30382,53276,1139942,553,52,2
30383,54276,1139942,494,47,1
30384,55276,1139942,568,84,0
30385,56276,1139942,403,71,0
30386,57276,1139942,202,0,1
30387,58276,1139942,203,36,14
30388,59276,1139942,208,13,6
30389,60276,1139942,432,66,2
30390,61276,1139942,842,98,2
30391,62276,1139942,1063,98,1
30392,63276,1139942,1533,62,0
30393,64276,1139942,1806,50,0
30394,65276,1139942,1841,18,0
30395,66276,1139942,2070,0,0
30396,67276,1139942,2080,7,1
30397,68276,1139942,2228,7,0
30398,69276,1139942,1896,44,2
30399,70276,1139942,1968,52,0
30400,71276,1139942,1724,77,4
30401,72276,1139942,1514,73,7
30402,73276,1139942,2076,15,0
30403,74276,1139942,1842,46,1
30404,75276,1139942,1428,86,1
30405,76276,1139942,1770,50,0
30406,77276,1139942,1874,54,0
30407,78276,1139942,1542,97,0
30408,79276,1139942,1056,93,0
30409,80276,1139942,664,48,5
30410,81276,1139942,337,21,5
30411,82276,1139942,757,68,0
30412,83276,1139942,1260,87,0
30413,84276,1139942,1692,96,0
30414,85276,1139942,1917,57,0
30415,86276,1139942,1849,62,0
30416,87276,1139942,1638,90,0
30417,88276,1139942,1301,94,0
30418,89276,1139942,968,73,1
30419,90276,1139942,810,51,1
30420,91276,1139942,724,30,6
30421,92276,1139942,640,34,2
30422,93276,1139942,698,34,2
30423,94276,1139942,981,73,0
30424,95276,1139942,1215,73,0
30425,96276,1139942,1311,88,0
30426,97276,1139942,1234,55,0
30427,98276,1139942,1019,73,2
30428,99276,1139942,1040,58,0
30429,100276,1139942,1582,51,0
30430,101276,1139942,1445,87,1
30431,102276,1139942,1365,45,3
30432,103276,1139942,1537,76,0
30433,104276,1139942,1687,40,1
30434,105276,1139942,1738,18,2
30435,106276,1139942,1972,0,1
30436,107276,1139942,2035,0,2
30437,108276,1139942,2234,0,0
30438,109276,1139942,2679,0,0
30439,110276,1139942,2474,0,0
30440,111276,1139942,2284,0,4
30441,112276,1139942,2310,1,5
30442,113276,1139942,2529,0,0
30443,114276,1139942,2149,0,1
30444,115276,1139942,2052,8,2
30445,116276,1139942,1817,33,4
30446,117276,1139942,1926,28,0
30447,118276,1139942,1839,42,0
30448,119276,1139942,1382,84,0
30449,120276,1139942,933,16,6
30450,121276,1139942,1134,9,0
30451,122276,1139942,1469,43,1
30452,123276,1139942,1815,38,1
30453,124276,1139942,2092,2,1
30454,125276,1139942,2308,0,0
30455,126276,1139942,2713,0,0
30456,127276,1139942,2808,0,0
30457,128276,1139942,2851,0,0
