,northing,easting,elevation,forest
37459,86276,1183942,2086,0
37460,87276,1183942,2050,4
37461,88276,1183942,2160,1
37462,89276,1183942,2559,0
37463,90276,1183942,2635,0
37464,91276,1183942,2623,0
37465,92276,1183942,2433,0
37466,93276,1183942,2096,36
37467,94276,1183942,1939,16
37468,95276,1183942,2376,0
37469,96276,1183942,2615,0
37470,97276,1183942,2341,0
37471,98276,1183942,2371,0
37472,99276,1183942,2525,0
37473,100276,1183942,2473,0
37474,101276,1183942,2428,0
37475,102276,1183942,2512,0
37476,103276,1183942,2644,0
37477,104276,1183942,2645,0
37478,105276,1183942,2509,0
37479,106276,1183942,2431,0
37480,107276,1183942,2468,0
37481,108276,1183942,2489,0
37482,109276,1183942,2564,0
37483,110276,1183942,2494,0
37484,111276,1183942,2369,0
37485,112276,1183942,2251,0
37486,113276,1183942,2182,1
37487,114276,1183942,2053,37
37488,115276,1183942,1627,76
37489,116276,1183942,1278,80
37490,117276,1183942,966,63
37491,118276,1183942,1198,77
37492,119276,1183942,1636,63
37493,120276,1183942,1951,47
37494,121276,1183942,2183,0
37495,122276,1183942,2158,3
37496,123276,1183942,2275,0
37497,124276,1183942,2275,0
37498,125276,1183942,2397,0
37499,126276,1183942,2218,0
37500,127276,1183942,1853,20
37501,128276,1183942,1884,7
37502,129276,1183942,1809,31
37503,130276,1183942,1642,46
37504,131276,1183942,1598,43
37505,132276,1183942,1600,39
37506,133276,1183942,1538,61
37507,134276,1183942,1099,93
37508,135276,1183942,582,19
37509,136276,1183942,580,1
37510,137276,1183942,563,13
37511,138276,1183942,692,55
37512,139276,1183942,993,92
37513,140276,1183942,1075,91
37514,141276,1183942,1294,81
37515,142276,1183942,1315,54
37516,143276,1183942,1204,65
37517,144276,1183942,953,75
37518,145276,1183942,1105,65
37519,146276,1183942,1141,75
37520,147276,1183942,1232,63
37521,148276,1183942,1246,46
37522,149276,1183942,1252,76
37523,150276,1183942,801,55
37524,151276,1183942,518,31
37525,152276,1183942,506,14
37526,153276,1183942,505,2
37527,154276,1183942,565,29
37528,155276,1183942,676,70
37529,156276,1183942,732,56
37530,157276,1183942,660,78
37531,158276,1183942,925,73
37532,159276,1183942,1112,37
37533,180276,1183942,430,0
37534,181276,1183942,431,3
37535,182276,1183942,430,12
37536,183276,1183942,432,8
37537,184276,1183942,431,5
37538,185276,1183942,488,27
37539,186276,1183942,681,58
37540,187276,1183942,707,48
37541,188276,1183942,552,67
37542,189276,1183942,461,29
37543,190276,1183942,453,3
37544,191276,1183942,444,5
37545,192276,1183942,441,1
37546,193276,1183942,451,1
37547,194276,1183942,484,6
37548,195276,1183942,555,12
37549,196276,1183942,712,47
37550,197276,1183942,900,88
37551,198276,1183942,1047,40
37552,199276,1183942,934,49
37553,200276,1183942,887,16
37554,201276,1183942,813,11
37555,202276,1183942,742,19
37556,203276,1183942,633,33
37557,204276,1183942,596,47
37558,205276,1183942,446,24
37559,206276,1183942,397,0
37560,207276,1183942,396,0
37561,208276,1183942,396,0
37562,209276,1183942,396,0
37563,210276,1183942,396,0
37564,211276,1183942,396,0
37565,212276,1183942,396,0
37566,78276,1184942,792,4
37567,79276,1184942,1149,35
37568,80276,1184942,1776,33
37569,81276,1184942,2258,0
37570,82276,1184942,2750,0
37571,83276,1184942,2616,0
37572,84276,1184942,2331,0
37573,85276,1184942,2352,0
37574,86276,1184942,2393,0
37575,87276,1184942,2517,0
37576,88276,1184942,2616,0
37577,89276,1184942,2746,0
37578,90276,1184942,2512,0
37579,91276,1184942,2423,0
37580,92276,1184942,2194,0
37581,93276,1184942,1955,39
37582,94276,1184942,2209,0
37583,95276,1184942,2525,0
37584,96276,1184942,2680,0
37585,97276,1184942,2456,0
37586,98276,1184942,2514,0
37587,99276,1184942,2468,0
37588,100276,1184942,2317,0
37589,101276,1184942,2185,0
37590,102276,1184942,2292,0
37591,103276,1184942,2430,0
37592,104276,1184942,2533,0
37593,105276,1184942,2502,0
37594,106276,1184942,2256,0
37595,107276,1184942,2111,3
37596,108276,1184942,2175,0
37597,109276,1184942,2315,1
37598,110276,1184942,2329,0
37599,111276,1184942,2158,0
37600,112276,1184942,2043,1
37601,113276,1184942,1914,32
37602,114276,1184942,1894,40
37603,115276,1184942,1586,96
37604,116276,1184942,1151,93
37605,117276,1184942,915,47
37606,118276,1184942,1236,10
37607,119276,1184942,1624,59
37608,120276,1184942,1881,45
37609,121276,1184942,1859,17
37610,122276,1184942,1854,15
37611,123276,1184942,1917,13
37612,124276,1184942,2044,2
37613,125276,1184942,2079,4
37614,126276,1184942,2001,0
37615,127276,1184942,1626,66
37616,128276,1184942,1488,37
37617,129276,1184942,1421,82
37618,130276,1184942,1245,55
37619,131276,1184942,1218,18
37620,132276,1184942,1272,50
37621,133276,1184942,1236,80
37622,134276,1184942,1081,85
37623,135276,1184942,629,31
37624,136276,1184942,584,0
37625,137276,1184942,571,0
37626,138276,1184942,556,5
37627,139276,1184942,566,32
37628,140276,1184942,558,46
37629,141276,1184942,876,91
37630,142276,1184942,1004,76
37631,143276,1184942,957,72
37632,144276,1184942,631,52
37633,145276,1184942,692,59
37634,146276,1184942,766,69
37635,147276,1184942,827,62
37636,148276,1184942,887,62
37637,149276,1184942,902,82
37638,150276,1184942,521,41
37639,151276,1184942,508,19
37640,152276,1184942,507,4
37641,153276,1184942,548,0
37642,154276,1184942,623,25
37643,155276,1184942,728,81
37644,156276,1184942,801,66
37645,157276,1184942,1100,77
37646,158276,1184942,1425,66
37647,159276,1184942,1665,18
37648,183276,1184942,434,4
37649,184276,1184942,430,0
37650,185276,1184942,426,3
37651,186276,1184942,488,37
37652,187276,1184942,502,35
37653,188276,1184942,527,55
37654,189276,1184942,441,25
37655,190276,1184942,437,0
37656,191276,1184942,432,0
37657,192276,1184942,427,0
37658,193276,1184942,426,1
37659,194276,1184942,440,0
37660,195276,1184942,450,4
37661,196276,1184942,593,23
37662,197276,1184942,801,97
37663,198276,1184942,987,41
37664,199276,1184942,868,22
37665,200276,1184942,909,48
37666,201276,1184942,849,32
37667,202276,1184942,768,21
37668,203276,1184942,620,11
37669,204276,1184942,483,13
37670,205276,1184942,439,2
37671,206276,1184942,399,1
37672,207276,1184942,397,0
37673,208276,1184942,396,0
37674,209276,1184942,396,0
37675,210276,1184942,396,0
37676,211276,1184942,396,0
37677,212276,1184942,396,0
37678,76276,1185942,1358,2
37679,77276,1185942,1088,50
37680,78276,1185942,774,38
37681,79276,1185942,1149,76
37682,80276,1185942,1776,54
37683,81276,1185942,2317,1
37684,82276,1185942,2719,0
37685,83276,1185942,2519,0
37686,84276,1185942,2437,0
37687,85276,1185942,2735,0
37688,86276,1185942,2743,0
37689,87276,1185942,2717,0
37690,88276,1185942,2699,0
37691,89276,1185942,2636,0
37692,90276,1185942,2566,0
37693,91276,1185942,2267,0
37694,92276,1185942,2038,0
37695,93276,1185942,2078,3
37696,94276,1185942,2415,0
37697,95276,1185942,2830,0
37698,96276,1185942,2652,0
37699,97276,1185942,2628,0
37700,98276,1185942,2487,0
37701,99276,1185942,2526,0
37702,100276,1185942,2567,0
37703,101276,1185942,2383,0
37704,102276,1185942,2089,0
37705,103276,1185942,2224,0
37706,104276,1185942,2327,0
37707,105276,1185942,2501,0
37708,106276,1185942,2435,0
37709,107276,1185942,2131,28
37710,108276,1185942,1955,34
37711,109276,1185942,2093,26
37712,110276,1185942,2391,0
37713,111276,1185942,2018,37
37714,112276,1185942,1901,41
37715,113276,1185942,1757,81
37716,114276,1185942,1577,58
37717,115276,1185942,1395,40
37718,116276,1185942,992,59
37719,117276,1185942,967,26
37720,118276,1185942,1147,36
37721,119276,1185942,1451,30
37722,120276,1185942,1641,22
37723,121276,1185942,1639,20
37724,122276,1185942,1603,25
37725,123276,1185942,1618,49
37726,124276,1185942,1718,27
37727,125276,1185942,1796,13
37728,126276,1185942,1753,57
37729,127276,1185942,1426,76
37730,128276,1185942,1253,20
37731,129276,1185942,1216,26
37732,130276,1185942,1217,45
37733,131276,1185942,1062,73
37734,132276,1185942,999,57
37735,133276,1185942,884,57
37736,134276,1185942,726,55
37737,135276,1185942,759,68
37738,136276,1185942,716,54
37739,137276,1185942,667,10
37740,138276,1185942,648,41
37741,139276,1185942,631,51
37742,140276,1185942,580,9
37743,141276,1185942,548,28
37744,142276,1185942,548,46
37745,143276,1185942,590,38
37746,144276,1185942,533,1
37747,145276,1185942,530,19
37748,146276,1185942,527,13
37749,147276,1185942,525,29
37750,148276,1185942,524,50
37751,149276,1185942,532,28
37752,150276,1185942,515,12
37753,151276,1185942,514,13
37754,152276,1185942,565,3
37755,153276,1185942,655,20
37756,154276,1185942,804,57
37757,155276,1185942,1038,77
37758,156276,1185942,1147,70
37759,157276,1185942,1857,15
37760,158276,1185942,1973,6
37761,159276,1185942,1820,0
37762,185276,1185942,428,0
37763,186276,1185942,429,18
37764,187276,1185942,422,1
37765,188276,1185942,420,9
37766,189276,1185942,423,0
37767,190276,1185942,421,0
37768,191276,1185942,421,0
37769,192276,1185942,420,0
37770,193276,1185942,416,1
37771,194276,1185942,420,0
37772,195276,1185942,420,0
37773,196276,1185942,475,7
37774,197276,1185942,702,51
37775,198276,1185942,926,36
37776,199276,1185942,796,26
37777,200276,1185942,827,22
37778,201276,1185942,779,58
37779,202276,1185942,746,39
37780,203276,1185942,613,13
37781,204276,1185942,427,2
37782,205276,1185942,451,1
37783,206276,1185942,398,4
37784,207276,1185942,397,0
37785,75276,1186942,1945,2
37786,76276,1186942,1630,54
37787,77276,1186942,1277,86
37788,78276,1186942,853,76
37789,79276,1186942,1050,35
37790,80276,1186942,1605,75
37791,81276,1186942,2212,10
37792,82276,1186942,2791,0
37793,83276,1186942,2647,0
37794,84276,1186942,2738,0
37795,85276,1186942,2602,0
37796,86276,1186942,2516,0
37797,87276,1186942,2471,0
37798,88276,1186942,2372,0
37799,89276,1186942,2294,0
37800,90276,1186942,2379,0
37801,91276,1186942,2133,0
37802,92276,1186942,2028,0
37803,93276,1186942,2421,0
37804,94276,1186942,2580,0
37805,95276,1186942,2750,0
37806,96276,1186942,2522,0
37807,97276,1186942,2696,0
37808,98276,1186942,2594,0
37809,99276,1186942,2226,0
37810,100276,1186942,2255,0
37811,101276,1186942,2298,0
37812,102276,1186942,1989,13
37813,103276,1186942,1950,0
37814,104276,1186942,2073,0
37815,105276,1186942,2220,0
37816,106276,1186942,2265,0
37817,107276,1186942,2065,24
37818,108276,1186942,1827,88
37819,109276,1186942,1794,54
37820,110276,1186942,2022,56
37821,111276,1186942,1750,80
37822,112276,1186942,1656,100
37823,113276,1186942,1556,73
37824,114276,1186942,1364,18
37825,115276,1186942,1134,53
37826,116276,1186942,939,29
37827,117276,1186942,1243,63
37828,118276,1186942,1425,75
37829,119276,1186942,1337,54
37830,120276,1186942,1406,21
37831,121276,1186942,1515,22
37832,122276,1186942,1492,15
37833,123276,1186942,1489,22
37834,124276,1186942,1520,7
37835,125276,1186942,1579,7
37836,126276,1186942,1493,51
37837,127276,1186942,1350,24
37838,128276,1186942,1476,19
37839,129276,1186942,1594,28
37840,130276,1186942,1548,14
37841,131276,1186942,1482,47
37842,132276,1186942,1294,58
37843,133276,1186942,858,66
37844,134276,1186942,903,63
37845,135276,1186942,1337,98
37846,136276,1186942,1172,98
37847,137276,1186942,863,90
37848,138276,1186942,787,93
37849,139276,1186942,747,94
37850,140276,1186942,667,11
37851,141276,1186942,589,1
37852,142276,1186942,553,11
37853,143276,1186942,550,13
37854,144276,1186942,538,19
37855,145276,1186942,534,9
37856,146276,1186942,526,0
37857,147276,1186942,525,2
37858,148276,1186942,525,2
37859,149276,1186942,526,1
37860,150276,1186942,525,1
37861,151276,1186942,572,14
37862,152276,1186942,634,43
37863,153276,1186942,844,68
37864,154276,1186942,1031,81
37865,155276,1186942,1343,72
37866,156276,1186942,1471,61
37867,157276,1186942,2172,1
37868,158276,1186942,2274,0
37869,186276,1186942,426,3
37870,187276,1186942,422,0
37871,188276,1186942,420,0
37872,189276,1186942,420,2
37873,190276,1186942,420,0
37874,191276,1186942,450,1
37875,192276,1186942,415,3
37876,193276,1186942,415,0
37877,194276,1186942,415,1
37878,195276,1186942,415,0
37879,196276,1186942,418,0
37880,197276,1186942,541,22
37881,198276,1186942,777,51
37882,199276,1186942,704,30
37883,200276,1186942,839,28
37884,201276,1186942,860,36
37885,202276,1186942,801,42
37886,203276,1186942,594,18
37887,204276,1186942,407,2
37888,205276,1186942,400,2
37889,206276,1186942,398,5
37890,75276,1187942,2259,0
37891,76276,1187942,1961,27
37892,77276,1187942,1425,92
37893,78276,1187942,852,55
37894,79276,1187942,1155,57
37895,80276,1187942,1651,52
37896,81276,1187942,2097,7
37897,82276,1187942,2666,0
37898,83276,1187942,2816,0
37899,84276,1187942,2752,0
37900,85276,1187942,2593,0
37901,86276,1187942,2383,0
37902,87276,1187942,2191,0
37903,88276,1187942,2132,0
37904,89276,1187942,2090,0
37905,90276,1187942,2064,0
37906,91276,1187942,2031,0
37907,92276,1187942,2336,0
37908,93276,1187942,2622,0
37909,94276,1187942,2757,0
37910,95276,1187942,2925,0
37911,96276,1187942,2469,0
37912,97276,1187942,2380,0
37913,98276,1187942,2775,0
37914,99276,1187942,2747,0
37915,100276,1187942,2152,0
37916,101276,1187942,2029,0
37917,102276,1187942,1948,3
37918,103276,1187942,1877,25
37919,104276,1187942,1852,31
37920,105276,1187942,1945,5
37921,106276,1187942,1977,9
37922,107276,1187942,1852,32
37923,108276,1187942,1656,70
37924,109276,1187942,1546,59
37925,110276,1187942,1598,88
37926,111276,1187942,1601,98
37927,112276,1187942,1444,79
37928,113276,1187942,1301,41
37929,114276,1187942,1148,25
37930,115276,1187942,925,54
37931,116276,1187942,1046,49
37932,117276,1187942,1310,2
37933,118276,1187942,1406,53
37934,119276,1187942,1457,74
37935,120276,1187942,1479,65
37936,121276,1187942,1511,41
37937,122276,1187942,1562,32
37938,123276,1187942,1688,69
37939,124276,1187942,1622,53
37940,125276,1187942,1549,42
37941,126276,1187942,1533,9
37942,127276,1187942,1640,27
37943,128276,1187942,1736,9
37944,129276,1187942,1853,7
37945,130276,1187942,1942,6
37946,131276,1187942,1818,34
37947,132276,1187942,1403,73
37948,133276,1187942,999,75
37949,134276,1187942,921,35
37950,135276,1187942,1377,59
37951,136276,1187942,1648,53
37952,137276,1187942,1336,66
37953,138276,1187942,1060,88
37954,139276,1187942,882,88
37955,140276,1187942,811,68
37956,141276,1187942,776,34
37957,142276,1187942,774,54
37958,143276,1187942,626,50
37959,144276,1187942,643,9
37960,145276,1187942,626,2
37961,146276,1187942,566,2
37962,147276,1187942,530,0
37963,148276,1187942,535,5
37964,149276,1187942,536,7
37965,150276,1187942,546,1
37966,151276,1187942,663,44
37967,152276,1187942,967,74
37968,153276,1187942,1261,73
37969,154276,1187942,1528,56
37970,155276,1187942,1835,17
37971,156276,1187942,2061,6
37972,157276,1187942,2084,0
37973,158276,1187942,2319,0
37974,187276,1187942,421,0
37975,188276,1187942,420,1
37976,189276,1187942,419,0
37977,190276,1187942,420,3
37978,191276,1187942,420,0
37979,192276,1187942,415,1
37980,193276,1187942,414,0
37981,194276,1187942,414,1
37982,195276,1187942,411,3
37983,196276,1187942,410,0
37984,197276,1187942,436,5
37985,198276,1187942,700,56
37986,199276,1187942,642,33
37987,200276,1187942,745,35
37988,201276,1187942,872,38
37989,202276,1187942,756,25
37990,203276,1187942,564,33
37991,204276,1187942,404,0
37992,205276,1187942,400,0
37993,75276,1188942,2511,0
37994,76276,1188942,1939,25
37995,77276,1188942,1380,62
37996,78276,1188942,1086,75
37997,79276,1188942,910,50
37998,80276,1188942,1358,61
37999,81276,1188942,1995,54
38000,82276,1188942,2574,0
38001,83276,1188942,2658,0
38002,84276,1188942,2869,0
38003,85276,1188942,2886,0
38004,86276,1188942,2697,0
38005,87276,1188942,2590,0
38006,88276,1188942,2562,0
38007,89276,1188942,2695,0
38008,90276,1188942,2361,0
38009,91276,1188942,2135,0
38010,92276,1188942,2602,0
38011,93276,1188942,2896,0
38012,94276,1188942,2892,0
38013,95276,1188942,3004,0
38014,96276,1188942,2507,0
38015,97276,1188942,2190,1
38016,98276,1188942,2471,0
38017,99276,1188942,2751,0
38018,100276,1188942,2855,0
38019,101276,1188942,2555,0
38020,102276,1188942,2528,0
38021,103276,1188942,2212,9
38022,104276,1188942,1831,47
38023,105276,1188942,1651,42
38024,106276,1188942,1593,33
38025,107276,1188942,1573,36
38026,108276,1188942,1471,15
38027,109276,1188942,1337,14
38028,110276,1188942,1318,13
38029,111276,1188942,1310,21
38030,112276,1188942,1324,47
38031,113276,1188942,1049,58
38032,114276,1188942,947,41
38033,115276,1188942,938,30
38034,116276,1188942,1212,17
38035,117276,1188942,1375,42
38036,118276,1188942,1608,68
38037,119276,1188942,1741,51
38038,120276,1188942,1892,51
38039,121276,1188942,1902,44
38040,122276,1188942,1936,41
38041,123276,1188942,2003,14
38042,124276,1188942,1989,2
38043,125276,1188942,1912,12
38044,126276,1188942,1904,10
38045,127276,1188942,1944,6
38046,128276,1188942,2054,0
38047,129276,1188942,2262,0
38048,130276,1188942,2141,1
